,start time,end time,Unnamed: 11,viewer feeling of youtuber's style ,describe how to make it,boat restaurant,casual restaurant,fine restaurant,home,other,street restaurant
2970,0.2677006068779501,0.29581576386636393,0.2,5,0,0.0,0.0,0.0,0.0,0.0,1.0
2971,0.3287255563047876,0.3438209536166072,0.25,5,0,0.0,0.0,0.0,0.0,0.0,1.0
2972,0.16453135536075522,0.16736944534544276,0.15,5,0,0.0,0.0,0.0,0.0,0.0,1.0
2973,0.174645987862441,0.19461563412260785,0.25,5,0,0.0,0.0,0.0,0.0,0.0,1.0
2974,0.203304113283884,0.21277975997405124,0.1,5,0,0.0,0.0,0.0,0.0,0.0,1.0
2975,0.28320971004720163,0.31819656179046385,0.5,5,0,0.0,0.0,0.0,0.0,0.0,1.0
2976,0.41672285906945383,0.4304249108011677,0.0,5,0,0.0,0.0,0.0,0.0,0.0,1.0
2977,0.023263654753877275,0.029516704508595525,0.1,3,0,0.0,0.0,0.0,0.0,0.0,1.0
2978,0.03236682400539447,0.03989620499513461,0.1,3,0,0.0,0.0,0.0,0.0,0.0,1.0
2979,0.04214430209035738,0.0454103146286085,0.2,3,0,0.0,0.0,0.0,0.0,0.0,1.0
2980,0.048550236008091704,0.05514109633473889,0.15,3,0,0.0,0.0,0.0,0.0,0.0,1.0
2981,0.05933917734322319,0.06616931560168667,0.25,3,0,0.0,0.0,0.0,0.0,0.0,1.0
2982,0.07012811867835468,0.06941290950373014,0.0,3,0,0.0,1.0,0.0,0.0,0.0,0.0
2983,0.0799055967633176,0.08271164450210834,0.0,3,0,0.0,0.0,0.0,0.0,0.0,1.0
2984,0.024949426837491573,0.05124878365228673,0.2,5,0,0.0,0.0,0.0,0.0,0.0,1.0
2985,0.15138233310856372,0.16153097632176452,0.15,5,0,0.0,0.0,0.0,0.0,0.0,1.0
2986,0.18509777478084963,0.2082387285111904,0.2,5,0,0.0,0.0,0.0,0.0,0.0,1.0
2987,0.05967633175994606,0.06649367499189102,0.1,3,0,0.0,0.0,0.0,0.0,0.0,1.0
2988,0.16824005394470667,0.17288355497891664,0.2,3,0,0.0,1.0,0.0,0.0,0.0,0.0
2989,0.21847606203641268,0.21894258838793382,0.1,3,0,0.0,1.0,0.0,0.0,0.0,0.0
2990,0.1638570465273095,0.15990917937074278,0.25,3,0,0.0,1.0,0.0,0.0,0.0,0.0
2991,0.1665542818610924,0.16542328900421668,0.0,3,0,0.0,1.0,0.0,0.0,0.0,0.0
2992,0.14126770060687796,0.1894258838793383,0.2,5,0,0.0,1.0,0.0,0.0,0.0,0.0
2993,0.27545515846257584,0.3194939993512812,0.35,5,0,0.0,1.0,0.0,0.0,0.0,0.0
2994,0.34558327714093057,0.3697697048329549,0.0,5,0,0.0,0.0,0.0,0.0,0.0,1.0
2995,0.11800404585300067,0.16412585144339928,0.3,3,0,0.0,1.0,0.0,0.0,0.0,0.0
2996,0.1877950101146325,0.23451183911774245,0.3,3,0,0.0,1.0,0.0,0.0,0.0,0.0
2997,0.11227242076871206,0.11774245864417775,0.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0
2998,0.18442346594740391,0.1865066493674992,0.05,1,0,0.0,0.0,0.0,0.0,0.0,1.0
2999,0.016183412002697236,0.032435939020434644,0.1,3,1,0.0,1.0,0.0,0.0,0.0,0.0
3000,0.1500337154416723,0.14531300681154719,0.1,3,0,0.0,1.0,0.0,0.0,0.0,0.0
3001,0.15846257585974377,0.15569250729808629,0.15,4,0,0.0,0.0,0.0,0.0,0.0,1.0
3002,0.1638570465273095,0.15893610120012974,0.15,3,1,0.0,1.0,0.0,0.0,0.0,0.0
3003,0.07046527309507755,0.06811547194291274,0.3,3,0,0.0,1.0,0.0,0.0,0.0,0.0
3004,0.08192852326365475,0.07979240999026922,0.1,4,0,0.0,1.0,0.0,0.0,0.0,0.0
3005,0.0913688469318948,0.08855011352578657,0.05,4,1,0.0,1.0,0.0,0.0,0.0,0.0
3006,0.0070802427511800405,0.03503081414206941,0.15,4,0,0.0,1.0,0.0,0.0,0.0,0.0
